ID,PRODUCT,PROD_LVL,SPECIALTY,SP_SOURCE,WEEK,INDICATION,MARKET_FLAG,METRIC,TOTAL_RX,MONTH,YEAR,pred,month,predicted,residuals,anomaly,upper_threshold,lower_threshold,residual_category
CfF2wp72,Brand42,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,6.7653,10,2023,0,Oct,4.5178037,4.517604177772904,False,5.6732839071109815,2.3674486663564034,Not Anomalous
RaQqDcKs,Brand19,2,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,27.2272,10,2023,0,Oct,56.255844,56.25504125648849,False,79.50462686331525,33.00547696316468,Not Anomalous
47vh0Pr2,Brand4,2,NP,PHARMACY,2023-10-02,Indication10,Not Available,NBRX,0.0,10,2023,0,Oct,0.45319855,0.45319855213165283,False,11.294889070732108,-1.5997076326675495,Not Anomalous
uMmKmEBl,Brand6,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,MOTRX,18.5732,10,2023,0,Oct,4.56433,4.563782425372757,False,5.899207851310766,3.7982856114331636,Not Anomalous
WQulD1Mm,Brand12,2,NP,PHARMACY,2023-10-02,Indication6,IV Market,NBRX,1.3071,10,2023,0,Oct,1.1639277,1.1638891312944872,False,59.02943919553216,-25.882237766858864,Not Anomalous
5zixfDPh,Brand15,2,NP,PHARMACY,2023-10-02,Indication9,Other Market,NBRX,1.6063,10,2023,0,Oct,0.27531326,0.27526589253773803,False,3.34952591095925,-1.2825227630613947,Not Anomalous
sSYZY3IG,Brand6,1,NP,PHARMACY,2023-10-02,Indication10,Not Available,MOTRX,7.5122,10,2023,0,Oct,2.4811013,2.480879759137805,False,18.97484434299668,-5.896687104188908,Not Anomalous
HuqAxh6m,Brand6,1,NP,PHARMACY,2023-10-02,Indication10,Not Available,NBRX,1.6063,10,2023,0,Oct,6.539163,6.539115747007037,False,18.97484434299668,-5.896687104188908,Not Anomalous
YS41SU8O,Brand12,2,NP,PHARMACY,2023-10-02,Indication6,IV Market,MOTRX,63.3404,10,2023,0,Oct,30.506172,30.504304435568777,False,59.02943919553216,-25.882237766858864,Not Anomalous
oe4nD4tF,Brand30,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,424.1029839,10,2023,0,Oct,187.43385,187.42134744908702,False,343.69769611326853,31.167153338722365,Not Anomalous
lChO9nNp,Brand19,2,NP,PHARMACY,2023-10-02,Indication6,Other Market,NBRX,18.6674,10,2023,1,Oct,-0.4561178,0.4566682621736557,True,145.56598910192105,45.78275776495534,Low
4WKAg4wG,Brand3,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,MOTRX,44.9188,10,2023,0,Oct,97.77614,97.7748137664055,False,143.681884303362,13.349748277303245,Not Anomalous
9pvHhI0Y,Brand22,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,2304.0947,10,2023,0,Oct,2103.8882,2103.8202417990983,False,7543.456468481244,-3475.250365552553,Not Anomalous
KeSsjfio,Brand7,2,NP,PHARMACY,2023-10-02,Indication10,Not Available,MOTRX,66.6824,10,2023,0,Oct,22.128723,22.126756852986166,False,32.276433619696135,11.98026286339945,Not Anomalous
K2X91BAd,Brand16,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,MOTRX,4.9463,10,2023,0,Oct,1.4955896,1.495443760317897,False,22.443450509895722,-8.930341422251761,Not Anomalous
j4bZi8no,Brand14,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,4.8491,10,2023,0,Oct,17.865429,17.86528593714061,False,31.846993441231742,-6.3373699137048884,Not Anomalous
ohVy52oS,Brand4,1,NP,PHARMACY,2023-10-02,Indication8,Not Available,NBRX,0.0,10,2023,0,Oct,-1.5798383,1.5798382759094238,False,17.736547322638952,-6.156416028309392,Not Anomalous
R6lJndUQ,Brand7,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,TRX,1.4766,10,2023,0,Oct,1.7098705,1.7098269165335023,False,11.148186254312048,-2.1233134744658546,Not Anomalous
EYroNBef,Brand3,1,NP,PHARMACY,2023-10-02,Indication6,Oral Market,NBRX,110.7066,10,2023,1,Oct,44.72312,44.719857191703454,True,391.0890400073885,45.87223931356634,Low
tq14fT3M,Brand5,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,MOTRX,3.5855,10,2023,0,Oct,193.87651,193.87640489299378,False,237.79503891207884,127.96392617491718,Not Anomalous
ZRFAysWe,Brand4,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,NBRX,1.3977,10,2023,0,Oct,12.91213,12.912089141276208,False,253.76044924300757,-9.994974687054864,Not Anomalous
EkQalSaE,Brand15,2,NP,PHARMACY,2023-10-02,Indication6,Other Market,TRX,135.6698,10,2023,0,Oct,293.97476,293.97076141131083,False,394.61150048074586,193.32553131434162,Not Anomalous
aTJhTOda,Brand15,2,NP,PHARMACY,2023-10-02,Indication6,Other Market,NBRX,2.676,10,2023,1,Oct,49.7823,49.78222013342779,True,394.61150048074586,193.32553131434162,Low
TKjrydW5,Brand11,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,490.8166900000001,10,2023,0,Oct,118.50472,118.4902496802068,False,140.7325730300751,87.4564080642982,Not Anomalous
McM8tVnc,Brand5,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,83.461,10,2023,0,Oct,188.13983,188.13737049389667,False,237.79503891207884,127.96392617491718,Not Anomalous
OeyKrL4g,Brand10,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,MOTRX,497.7868,10,2023,0,Oct,128.30965,128.29496816091705,False,170.27637569995747,48.75592236598206,Not Anomalous
MKbyAZ6c,Brand22,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,TRX,204.2234,10,2023,0,Oct,132.03363,132.02760835111954,False,375.5928323853961,-111.54087612718035,Not Anomalous
7byUyGFH,Brand10,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,NBRX,1.5478,10,2023,0,Oct,7.125652,7.125606195775648,False,75.08999610891607,-9.02668050183291,Not Anomalous
yOOvqCYc,Brand15,2,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,33.0672,10,2023,0,Oct,92.043526,92.04255062957972,False,104.85386425244572,79.23123700671373,Not Anomalous
DcrCXV0c,Brand3,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,MOTRX,23.5617,10,2023,0,Oct,217.93425,217.9335551043238,False,391.0890400073885,45.87223931356634,Not Anomalous
T3WEHzCZ,Brand30,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,107.6767943,10,2023,0,Oct,187.43385,187.43067803918657,False,343.69769611326853,31.167153338722365,Not Anomalous
UEKZCeRQ,Brand9,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,MOTRX,4.3661,10,2023,0,Oct,18.831766,18.831637383541135,False,24.063739944829447,9.029515897237115,Not Anomalous
cI4yCiaw,Brand8,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,NBRX,2.6443,10,2023,0,Oct,5.0784664,5.078388441836045,False,16.075031543719255,-5.918340368165124,Not Anomalous
H1cVKBqh,Brand6,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,239.0348,10,2023,1,Oct,54.248055,54.2410059862515,True,363.12155297098025,235.31108429285723,Low
86D53Zij,Brand22,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,8.981201,8.981201171875,False,154.95284581366096,-64.90609141254717,Not Anomalous
6XHvP9kW,Brand19,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,1.9718,10,2023,0,Oct,-1.442104,1.4421621252549548,False,13.121932080312046,-4.48413636680699,Not Anomalous
QmY8bdjr,Brand30,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,1.247486466,10,2023,1,Oct,20.47794,20.477902820562825,True,10.970152400264501,-0.816160371801766,Low
DfuXUgCO,Brand35,1,OTHERS,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,TRX,91.0145,10,2023,1,Oct,115.886116,115.8834322455772,True,27.10832524969834,-8.32311933973324,Low
mCfByN82,Brand22,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,15.3607,10,2023,0,Oct,4.3298283,4.329375315006621,False,11.085945650626197,-3.397190028241699,Not Anomalous
Bx9AHXiB,Brand12,2,PED,PHARMACY,2023-10-02,Indication7,Not Available,MOTRX,3.5703,10,2023,0,Oct,27.552645,27.55253945069953,False,39.675990042944804,-14.446152084641556,Not Anomalous
Gu35KEfk,Brand39,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,0.0,10,2023,1,Oct,5.214807,5.214807033538818,True,71.603345113942,61.68137878127624,Low
p2RiaUhm,Brand21,1,OTHERS,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,TRX,330.9122,10,2023,1,Oct,415.71982,415.71006037014683,True,257.4171389670179,-122.79778762242807,Low
VZeMHcM0,Brand14,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,30.1544,10,2023,0,Oct,22.864704,22.86381495679894,False,31.846993441231742,-6.3373699137048884,Not Anomalous
M5uDKsfu,Brand9,2,NP,PHARMACY,2023-10-02,Indication9,Not Available,TRX,1.917,10,2023,0,Oct,12.708758,12.708701826814092,False,50.01616990903979,-24.598755533787827,Not Anomalous
gZra72iA,Brand21,1,NP,MEDICAL BENEFIT,2023-10-02,Indication6,Not Available,NBRX,0.0,10,2023,0,Oct,20.83817,20.83816909790039,False,172.84274930950252,-16.891442760103352,Not Anomalous
AyA1TCnl,Brand21,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,MOTRX,1.6133,10,2023,0,Oct,11.008174,11.008126370520676,False,15.597467620295141,-3.0138685262165312,Not Anomalous
9Rq0YCsi,Brand4,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,NBRX,0.0,10,2023,0,Oct,0.3657347,0.36573469638824463,False,17.736547322638952,-6.156416028309392,Not Anomalous
lqSGZSAl,Brand4,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,MOTRX,2.8238,10,2023,0,Oct,5.79011,5.790026844676506,False,17.736547322638952,-6.156416028309392,Not Anomalous
eFX50d6O,Brand21,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,1.0319383,1.0319383144378662,False,257.4171389670179,-122.79778762242807,Not Anomalous
AHFrMZdR,Brand19,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,5.3441,10,2023,0,Oct,-8.186854,8.187011946177734,False,292.10532469319065,-135.29902194013542,Not Anomalous
fiKvAMWj,Brand22,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,TRX,2.7716,10,2023,0,Oct,-9.453677,9.453758904746248,False,15.01004753514454,4.729108009513678,Not Anomalous
WGPLjPw5,Brand4,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,MOTRX,739.9181,10,2023,0,Oct,275.37125,275.3494280664414,False,392.8787112823734,138.2974840400093,Not Anomalous
wDFtY6iu,Brand15,2,NP,PHARMACY,2023-10-02,Indication6,Other Market,NBRX,0.0,10,2023,1,Oct,49.7823,49.78229904174805,True,394.61150048074586,193.32553131434162,Low
bJaeZqtn,Brand15,2,NP,PHARMACY,2023-10-02,Indication6,Other Market,MOTRX,13.5047,10,2023,0,Oct,323.59717,323.5967697500682,False,394.61150048074586,193.32553131434162,Not Anomalous
hJSbHo4C,Brand37,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,99.9177,10,2023,0,Oct,86.05854,86.05559402963782,False,153.50303876398684,18.6081492952888,Not Anomalous
x3uNh6wj,Brand6,1,NP,PHARMACY,2023-10-02,Indication8,Not Available,MOTRX,2.6028,10,2023,0,Oct,-11.323644,11.323720434228747,False,19.739871462091248,-5.218142188289328,Not Anomalous
B50H52ev,Brand11,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,490.8166900000001,10,2023,0,Oct,114.10758,114.09310917727711,False,140.7325730300751,87.4564080642982,Not Anomalous
9DNulzYj,Brand4,1,NP,PHARMACY,2023-10-02,Indication10,Other Market,MOTRX,13.911,10,2023,0,Oct,-3.8584585,3.858868718400126,False,11.294889070732108,-1.5997076326675495,Not Anomalous
AYCNIqQC,Brand2,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,MOTRX,52.8527,10,2023,0,Oct,535.1167,535.1151407292963,False,661.4502986383714,301.70721085807037,Not Anomalous
HfxhdVJF,Brand24,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,MOTRX,902.7533,10,2023,0,Oct,610.6353,610.608695080977,False,811.5136623518252,229.6276598318585,Not Anomalous
l8JMdcQa,Brand35,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,12.614368,12.614368438720703,False,27.10832524969834,-8.32311933973324,Not Anomalous
BzaaHF16,Brand35,2,PED,MEDICAL BENEFIT,2023-10-02,Indication5,Not Available,NBRX,0.0,10,2023,0,Oct,41.66352,41.66352081298828,False,275.13596584104795,-137.89454536333199,Not Anomalous
XIpH0gPx,Brand19,2,NP,PHARMACY,2023-10-02,Indication9,Other Market,TRX,1.5478,10,2023,1,Oct,8.557867,8.557821409551282,True,8.074612179400269,5.332305392621215,Low
4bOK98KV,Brand3,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,TRX,11.4298,10,2023,0,Oct,468.08423,468.0838914803788,False,1620.6820271826532,-665.3348644967823,Not Anomalous
nJkcP8kv,Brand10,1,NP,PHARMACY,2023-10-02,Indication10,Not Available,NBRX,0.0,10,2023,0,Oct,6.9248033,6.924803256988525,False,15.526129849543132,-1.6765233355660805,Not Anomalous
I5bh7GOE,Brand10,1,NP,PHARMACY,2023-10-02,Indication10,Not Available,MOTRX,2.6379,10,2023,0,Oct,-9.6994505,9.699528277708664,False,15.526129849543132,-1.6765233355660805,Not Anomalous
xh5Ui05T,Brand1,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,0.547,10,2023,0,Oct,1.8918624,1.891846262809999,False,57.787813152372564,-26.98313125457329,Not Anomalous
si7gbCai,Brand9,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,TRX,2.9107,10,2023,0,Oct,16.546665,16.546579362634034,False,24.063739944829447,9.029515897237115,Not Anomalous
txjARSKD,Brand12,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,TRX,24.7596,10,2023,0,Oct,15.2208395,15.220109403847944,False,33.46944243245294,-3.0279655973098305,Not Anomalous
EqH7uJIE,Brand6,1,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,2.1935,10,2023,0,Oct,1659.0632,1659.063167741232,False,1761.7191366065417,1574.2840197540745,Not Anomalous
I1h16f4G,Brand10,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,MOTRX,13.316,10,2023,0,Oct,34.283733,34.28334071351315,False,75.08999610891607,-9.02668050183291,Not Anomalous
3TaViYTG,Brand11,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,494.32084,10,2023,1,Oct,1249.0884,1249.0738026629197,True,238.70029624963223,-104.52701260645057,Low
sm2A2XQP,Brand17,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,TRX,5.2741,10,2023,0,Oct,8.822422,8.822266508016941,False,27.523288991818426,-6.43512327683897,Not Anomalous
vJoSeSAi,Brand35,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,52.3509,10,2023,0,Oct,68.623314,68.62177021113935,False,275.13596584104795,-137.89454536333199,Not Anomalous
6g1UFfhF,Brand2,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,NBRX,2.9684,10,2023,1,Oct,29.132484,29.132396905595005,True,285.2130223352833,90.68754923020525,Low
aE3XKx3V,Brand41,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,4.8079,10,2023,0,Oct,65.23001,65.22986921378966,False,198.92280110371036,-6.434932638993,Not Anomalous
oGeuxqrx,Brand30,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,TRX,157.5463133,10,2023,1,Oct,196.83313,196.82848424942497,True,157.98094614774894,-74.92370164492505,Low
pt3CG5zT,Brand4,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,11.0407,10,2023,0,Oct,190.17879,190.17846166975195,False,342.84920920789625,37.507714131607685,Not Anomalous
YPVgKLc5,Brand7,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,57.2479,10,2023,1,Oct,69.859695,69.858007342034,True,635.8453664229099,364.47708955313334,Low
bUjcEmMc,Brand12,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,7.5659,10,2023,0,Oct,35.67842,35.67819792168112,False,99.54772001860876,-42.24116687376067,Not Anomalous
OuDNiWMs,Brand30,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,813.5180314,10,2023,0,Oct,459.27823,459.2542402166581,False,10095.03672097255,-4415.422300930661,Not Anomalous
Vx6hYuzb,Brand5,1,NP,PHARMACY,2023-10-02,Indication10,Other Market,NBRX,0.0,10,2023,0,Oct,4.2511106,4.251110553741455,False,29.72608121322922,-5.052455791108195,Not Anomalous
uQBzhibG,Brand42,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,4.8079,10,2023,0,Oct,52.84695,52.84680875846738,False,196.92156822148078,-91.22790094453462,Not Anomalous
JutIl6d3,Brand24,1,PED,PHARMACY,2023-10-02,Indication5,Oral Market,TRX,3837.9082,10,2023,0,Oct,4685.0625,4684.94933001145,False,9104.978293603417,-4249.799566060503,Not Anomalous
VJDcBxTs,Brand35,1,PED,PHARMACY,2023-10-02,Indication5,Other Market,MOTRX,127.649,10,2023,0,Oct,145.74861,145.74484741126693,False,275.13596584104795,-137.89454536333199,Not Anomalous
xlpB5wlJ,Brand4,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,35.6435,10,2023,1,Oct,-2.12507,2.126121129708387,True,342.84920920789625,37.507714131607685,Low
ThoygBhK,Brand19,2,NP,PHARMACY,2023-10-02,Indication4,Other Market,NBRX,1.5478,10,2023,1,Oct,8.633231,8.633185522405286,True,79.50462686331525,33.00547696316468,Low
TWHuWwtD,Brand12,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,0.0,10,2023,0,Oct,-26.555166,26.555166244506836,False,68.14751952309692,-15.037187034083248,Not Anomalous
I9fX8sD0,Brand30,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,10825.98583,10,2023,0,Oct,9279.23,9278.911238422286,False,10095.03672097255,-4415.422300930661,Not Anomalous
cgU5di1o,Brand15,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,50.4105,10,2023,1,Oct,12.376814,12.375327413258972,True,300.2461212371743,13.303860739440172,Low
gWF3kjAs,Brand11,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,494.32084,10,2023,1,Oct,1253.8684,1253.8538319597947,True,238.70029624963223,-104.52701260645057,Low
YN3DVPrE,Brand35,1,NP,MEDICAL BENEFIT,2023-10-02,Indication6,Not Available,TRX,91.0145,10,2023,1,Oct,78.877144,78.87446007760845,True,40.92395817314038,-17.253524090105984,Low
RkGXnBqG,Brand7,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,NBRX,0.0,10,2023,0,Oct,4.5124364,4.512436389923096,False,11.148186254312048,-2.1233134744658546,Not Anomalous
KqVHIa2a,Brand15,2,NP,PHARMACY,2023-10-02,Indication10,Other Market,NBRX,1.6063,10,2023,0,Oct,10.829992,10.829944928678179,False,13.249232639875403,-3.5705477230881137,Not Anomalous
xKG6JhTy,Brand40,2,NP,PHARMACY,2023-10-02,Indication9,Not Available,MOTRX,2.0266,10,2023,0,Oct,2.8877516,2.8876918200911588,False,6.4796762192384545,-0.7042420346795488,Not Anomalous
eezClAuw,Brand4,2,NP,PHARMACY,2023-10-02,Indication9,Not Available,NBRX,7.0684,10,2023,0,Oct,8.944222,8.944014021418194,False,98.26994850765409,-32.708241732519994,Not Anomalous
U2ayGwPp,Brand36,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,2.495,10,2023,0,Oct,4.30008,4.300006251441988,False,25.039579050707857,-6.25774073878798,Not Anomalous
3QVIdSdn,Brand31,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,TRX,39.9176,10,2023,0,Oct,86.30112,86.29993987655644,False,309.71705830050826,-141.98453460345465,Not Anomalous
m2iRMqLa,Brand2,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,TRX,22.6267,10,2023,0,Oct,84.37745,84.37678183277086,False,107.65458760311344,61.0979876384086,Not Anomalous
C90iB7ov,Brand39,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,224.9132,10,2023,0,Oct,67.40842,67.40178463937146,False,71.603345113942,61.68137878127624,Not Anomalous
emzxmqoB,Brand19,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,9.3493,10,2023,0,Oct,7.9547343,7.954458638727855,False,292.10532469319065,-135.29902194013542,Not Anomalous
QTeBpCcg,Brand3,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,21.3528,10,2023,0,Oct,591.9418,591.9411428220807,False,1620.6820271826532,-665.3348644967823,Not Anomalous
H7kNAJx4,Brand9,2,PED,PHARMACY,2023-10-02,Indication7,Not Available,TRX,0.8445,10,2023,0,Oct,9.643519,9.643494499429046,False,27.474728227828837,0.4486421796024399,Not Anomalous
kfGf9Pqn,Brand40,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,1.3627,10,2023,1,Oct,3.7955143,3.79547416266981,True,1.1101152432104255,-0.5503918063779976,Low
KorjP7bl,Brand9,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,TRX,2.616,10,2023,0,Oct,2.8588588,2.858781684700838,False,170.32578306059065,-76.98723126968281,Not Anomalous
WtDXjFSU,Brand15,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,204.261,10,2023,0,Oct,200.18155,200.17552594356465,False,300.2461212371743,13.303860739440172,Not Anomalous
tzbOFsS1,Brand22,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,36.6367,10,2023,0,Oct,93.69753,93.69645233226274,False,154.95284581366096,-64.90609141254717,Not Anomalous
Z5gnpsL2,Brand6,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,11.7119,10,2023,1,Oct,22.603687,22.60334193273121,True,275.4341934946946,46.025933864332565,Low
bEoMOyiz,Brand41,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,40.4724,10,2023,0,Oct,65.23001,65.22881755990782,False,198.92280110371036,-6.434932638993,Not Anomalous
yQgHtFPR,Brand31,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,137.1021,10,2023,0,Oct,169.31932,169.31527789230788,False,309.71705830050826,-141.98453460345465,Not Anomalous
0FFWpaY3,Brand41,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,387.4394,10,2023,1,Oct,420.707,420.6955761463774,True,198.92280110371036,-6.434932638993,Low
VyqQqw9Y,Brand3,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,134.0334,10,2023,0,Oct,245.52518,245.52122470357787,False,391.0890400073885,45.87223931356634,Not Anomalous
wh5DTJ2M,Brand4,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,37.5567,10,2023,0,Oct,147.77805,147.77693820433,False,288.7441716294287,-130.99930904426353,Not Anomalous
rFvvZQrA,Brand7,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,29.1652,10,2023,0,Oct,261.50958,261.5087225132002,False,858.5434385235567,-45.14210360195126,Not Anomalous
fuHlh0oT,Brand2,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,59.99,10,2023,0,Oct,27.681952,27.680182572852498,False,880.7691904681461,-42.670717241491175,Not Anomalous
ktSuaCsV,Brand39,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,96.9163,10,2023,0,Oct,116.79473,116.79187332906108,False,216.58793470022945,-103.7363803526998,Not Anomalous
vrZUzFWL,Brand15,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,14.255,10,2023,1,Oct,13.270624,13.270203817677944,True,300.2461212371743,13.303860739440172,Low
6Fbo3Taq,Brand39,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,4.0086,10,2023,0,Oct,56.427235,56.427116446409855,False,216.58793470022945,-103.7363803526998,Not Anomalous
